"5.335586375824E+008","2","1","4","404","246","3307","3682","3.313573E+003","4.419671E+003","4.755743E+003","3.566949E+003","-2","2","-1","1","-2","-3","-1","2","1","-2","1867","930","1004","0","-2","8","2","4","2","-3","4","4","-1","2","-5","2022","1934","7.651143E+003","525","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586376234E+008","1","1","4","421","600","4532","4528","4.534895E+003","3.575308E+003","3.810511E+003","4.711989E+003","-1","-1","-3","-3","1","1","-2","1","-1","0","1","-1","1284","-2","3","-2","2","10","1","1","0","-3","3","-2","-3","1415","1284","5.692471E+003","390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586376644E+008","0","2","4","694","45","3106","4438","3.113019E+003","3.665585E+003","5.154067E+003","4.237923E+003","-1","-1","-2","0","0","3","0","1","0","4","-1","-2","518","1","3","3","0","2","4","3","-1","-1","2","2","-1","528","518","2.019545E+003","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586438644E+008","2","0","6","215","847","3908","3871","3.912598E+003","4.231473E+003","4.230985E+003","3.910086E+003","0","6","3","0","-1","1","2","2","-1","1","-3","-1","725","-2","1","1","0","6","-3","0","0","1","-2","-2","-1","847","725","3.250590E+003","223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586439055E+008","1","1","6","453","452","4680","4560","4.682449E+003","3.543363E+003","3.677612E+003","4.781833E+003","0","0","0","3","-1","-1","1","0","0","2","7","-2","1297","3","1","1","1","6","-1","0","0","-1","2","0","4","1412","1297","5.676995E+003","389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586470055E+008","2","2","7","705","636","3697","3381","3.703390E+003","4.719804E+003","4.299527E+003","3.382694E+003","0","7","16","40","2060","2","1","4","17","1953","4","85","350","7","1592","0","6","8","8","1255","0","1","-1","6","1981","568","435","2.139038E+003","147","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586501055E+008","3","1","8","327","182","4950","3388","4.951485E+003","4.713089E+003","3.100741E+003","3.728629E+003","6","11","11","5","17","3","3","27","664","1912","3","10","1114","64","13","0","6","2","5","5","1","1","6","0","11","1957","1869","7.698363E+003","528","22","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586501055E+008","3","3","8","781","524","4608","3842","4.610595E+003","4.260605E+003","3.551968E+003","4.071183E+003","1","6","1","3","0","3","-2","3","3","3","1","4","798","3","3","6","7","791","4","6","11","13","1483","11","10","1701","1589","6.650680E+003","456","64","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586532876E+008","2","3","9","982","901","3962","3104","3.968914E+003","4.996556E+003","3.969209E+003","3.187880E+003","-2","-3","5","1","0","2","0","2","0","0","4","0","473","1","0","-1","1","23","2","3","-1","-1","6","1","1","595","496","2.290504E+003","157","64","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5.335586564696E+008","1","3","10","932","689","4443","5039","4.444801E+003","3.065565E+003","4.037382E+003","5.175087E+003","-2","2","-1","-2","0","1","-2","-1","0","-1","0","0","436","-4","1","-5","1","6","0","-1","-2","-1","1","0","-1","528","436","2.086453E+003","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
