"4.653556649290E+008","3","2","3","681","724","4408","3742","4.397772E+003","4.361791E+003","3.702133E+003","4.125961E+003","-2","3","-2","-2","124","-2","-2","0","-2","187","124","7.456832E+002","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556649290E+008","3","2","3","732","924","4208","3793","4.198410E+003","4.310458E+003","3.882250E+003","4.026271E+003","-1","1","3","-1","287","206","2","0","-3","686","493","2.737327E+003","188","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556682109E+008","2","0","4","204","484","3545","3882","3.537010E+003","4.222377E+003","4.423447E+003","3.635477E+003","-3","3","0","-3","231","45","1","6","6","358","276","1.373261E+003","95","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556682109E+008","2","3","4","919","648","3709","3167","3.702835E+003","4.935142E+003","3.813211E+003","3.231566E+003","1","-1","1","1","759","0","-2","70","-1","903","829","3.469927E+003","238","64","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556682520E+008","1","3","4","793","636","4496","4900","4.485050E+003","3.206089E+003","4.432972E+003","5.025272E+003","12","172","0","30","215","0","4","3","2","479","417","1.891457E+003","130","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556715340E+008","0","1","5","361","407","3468","4771","3.461951E+003","3.334760E+003","5.088057E+003","4.228447E+003","0","0","-5","-1","334","0","-1","57","-1","437","391","1.734764E+003","119","64","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556746930E+008","2","2","6","663","163","3224","3423","3.217915E+003","4.679813E+003","4.341230E+003","3.083171E+003","0","-2","1","-2","651","1","-3","2","-1","677","651","2.545761E+003","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556746930E+008","2","1","6","293","464","3525","3793","3.517278E+003","4.310697E+003","4.377357E+003","3.557047E+003","1","1","-2","8","495","8","-1","0","1","568","495","2.152735E+003","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556746930E+008","2","2","6","648","605","3666","3438","3.658814E+003","4.664806E+003","4.031209E+003","3.397026E+003","-1","-2","-3","-3","524","-2","-2","9","-2","618","524","2.324743E+003","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556747340E+008","1","1","6","417","639","4493","4524","4.482562E+003","3.580741E+003","4.177634E+003","4.750616E+003","1","1","2","2","302","-2","0","5","-4","372","302","1.498348E+003","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556747750E+008","0","0","6","211","47","3108","4921","3.102714E+003","3.185091E+003","5.452010E+003","4.089948E+003","0","-1","0","-3","655","-2","-3","-1","0","667","655","2.554922E+003","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556779340E+008","2","0","7","148","172","3233","3938","3.225632E+003","4.165630E+003","4.689009E+003","3.461656E+003","0","-1","-3","147","251","1","0","0","2","424","398","1.624165E+003","112","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556779340E+008","2","1","7","310","838","3899","3776","3.890381E+003","4.327636E+003","4.094723E+003","3.800716E+003","-6","6","-6","-4","456","1","0","0","-2","569","456","2.156545E+003","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556779340E+008","2","3","7","863","840","3901","3223","3.893772E+003","4.879258E+003","3.713227E+003","3.402270E+003","-1","0","-1","3","568","-1","-2","2","-2","698","568","2.685165E+003","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556779340E+008","2","1","7","300","993","4054","3786","4.044956E+003","4.317653E+003","3.989277E+003","3.914181E+003","-5","0","-1","-3","233","1","-3","8","-4","356","233","1.354408E+003","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556779750E+008","1","1","7","428","548","4584","4535","4.573690E+003","3.569376E+003","4.119288E+003","4.821141E+003","10","410","632","4","706","19","9","10","12","1937","1767","7.792147E+003","534","22","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556780160E+008","0","0","7","147","53","3114","4985","3.108849E+003","3.121642E+003","5.491204E+003","4.139913E+003","2","7","-2","-1","1722","34","5","0","2","1776","1756","6.812661E+003","467","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556780160E+008","0","1","7","352","424","3485","4780","3.478483E+003","3.326190E+003","5.082100E+003","4.245283E+003","2","1","-2","1","1228","247","0","1","1","1609","1475","6.386157E+003","438","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556780160E+008","0","1","7","474","926","3987","4658","3.978939E+003","3.447518E+003","4.635131E+003","4.501009E+003","0","7","2","0","431","-1","0","8","1","557","431","2.212615E+003","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556811339E+008","3","1","8","338","433","4699","3399","4.687213E+003","4.703955E+003","3.257342E+003","4.074442E+003","1","-3","-2","-2","770","-3","-4","3","-2","849","770","3.338767E+003","229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556811750E+008","2","2","8","736","519","3580","3350","3.573242E+003","4.752605E+003","4.033259E+003","3.273661E+003","3","-2","-1","-1","1108","0","-1","12","0","1199","1108","4.517139E+003","310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556811750E+008","2","2","8","589","644","3705","3497","3.697569E+003","4.605952E+003","4.043700E+003","3.465638E+003","0","-2","-2","0","447","-4","-7","5","0","552","447","2.076289E+003","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556811750E+008","2","0","8","227","810","3871","3859","3.862241E+003","4.244853E+003","4.172178E+003","3.841142E+003","0","0","0","-1","565","-1","-3","5","1","680","565","2.612698E+003","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556812160E+008","1","3","8","907","181","4951","5014","4.938666E+003","3.091863E+003","4.182356E+003","5.418473E+003","1","42","3","-1","1033","3","-1","0","-2","1120","1075","4.418880E+003","303","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556812160E+008","1","2","8","741","681","4451","4848","4.439420E+003","3.257542E+003","4.431237E+003","4.955057E+003","1","0","-2","2","897","0","-1","108","0","1117","1005","4.459864E+003","306","64","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.653556812570E+008","0","2","8","715","988","4049","4417","4.040179E+003","3.687914E+003","4.425583E+003","4.368046E+003","3","-3","-3","-1","1025","-3","2","16","-4","1211","1041","4.650983E+003","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
