"4.938376756182E+008","3","3","3","878","706","4426","3939","4.441371E+003","4.159363E+003","3.753474E+003","4.092382E+003","-3","-2","0","4","-2","2","-3","793","2","-3","0","-3","934","6","-1","0","-2","5","-1","-2","-1","-2","8","1","-1","1872","1727","7.319445E+003","502","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376756182E+008","3","3","3","802","939","4193","3863","4.208716E+003","4.235515E+003","3.974598E+003","3.987352E+003","-2","-2","0","-3","-3","-3","5","223","-1","0","-4","13","954","-1","0","-2","1","9","-4","-3","1","0","-2","-3","-2","1424","1190","5.571481E+003","382","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376757003E+008","1","3","3","894","387","4745","5001","4.757440E+003","3.098454E+003","3.574511E+003","5.184824E+003","0","-2","1","-3","0","0","-1","0","1","1","1","1","452","368","266","0","-1","-3","3","0","1","-3","-1","2","2","904","820","3.569532E+003","245","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376757414E+008","0","1","3","284","123","3184","4848","3.203058E+003","3.252092E+003","5.096877E+003","4.835380E+003","-5","-2","-1","-2","-1","-3","-2","-2","-3","-1","-2","-1","123","-5","0","-2","-2","2","1","-3","-4","0","0","-3","-1","131","123","5.151687E+002","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376788414E+008","1","0","4","112","529","4603","4219","4.617791E+003","3.879015E+003","3.614426E+003","4.392908E+003","2","-3","-1","-3","2","1","0","3","-1","2","3","1","516","3","2","0","2","4","1","-1","-3","3","4","2","-4","582","516","2.297444E+003","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376788824E+008","0","1","4","494","874","3935","4638","3.951732E+003","3.461567E+003","4.328029E+003","4.722554E+003","0","2","1","1","3","3","3","0","0","0","2","3","1671","-1","2","3","4","13","1","4","2","1","10","3","1","1957","1684","7.771152E+003","533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376819414E+008","2","0","5","10","5","3066","4076","3.083452E+003","4.022603E+003","5.118503E+003","4.056035E+003","-4","3","-3","-1","-1","1","1","-2","-1","0","-2","2","1752","-1","-2","-3","1","5","2","-2","2","0","2","1","2","1726","1752","6.617360E+003","454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376819414E+008","2","3","5","789","774","3835","3297","3.852567E+003","4.799555E+003","4.257100E+003","3.382850E+003","-3","0","1","0","2","1","-5","-1","1","-2","-2","-2","457","1","0","2","0","3","0","-2","1","0","4","1","-1","573","457","2.201836E+003","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376820235E+008","0","1","5","408","584","3645","4724","3.662659E+003","3.375786E+003","4.625964E+003","4.771058E+003","-2","-4","1","0","-1","-1","-4","0","-1","-2","-4","-4","102","-1","0","2","-4","1","-1","-4","-3","1","0","-3","-1","140","102","5.534975E+002","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376820235E+008","0","1","5","339","844","3905","4793","3.922569E+003","3.307343E+003","4.376828E+003","4.871897E+003","-2","-1","-1","5","1215","1","0","0","-1","926","4","0","598","56","1445","0","-3","248","539","2604","0","-3","8","711","1204","1628","1441","6.462648E+003","443","208","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376850414E+008","3","3","6","902","225","4907","3963","4.920828E+003","4.135372E+003","3.281950E+003","4.177157E+003","2","2","-3","1","-3","-1","2","-1","-3","-3","0","0","450","1","-1","2","-1","1","-3","2","1","-1","-1","2","0","485","450","1.892475E+003","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376851645E+008","0","2","6","522","327","3388","4610","3.405608E+003","3.489517E+003","4.866863E+003","4.625735E+003","0","0","-2","-1","-5","0","-1","185","-2","-2","-2","-3","1271","1","-2","2","-1","10","-3","-3","1","-3","1","-3","4","1547","1456","5.931299E+003","407","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376881825E+008","3","2","7","631","733","4399","3692","4.413451E+003","4.405334E+003","3.751354E+003","3.845119E+003","1","0","-2","-3","-3","0","-1","2","-1","-3","-1","-1","1282","226","0","0","4","11","3","4","-1","-1","5","0","0","1768","1508","7.066413E+003","485","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376883056E+008","0","3","7","819","97","3158","4313","3.175879E+003","3.785802E+003","5.057499E+003","4.302777E+003","-1","0","2","0","3","-1","-1","3","0","-1","-1","3","1588","0","3","-1","-1","8","4","1","0","-1","0","-1","0","1612","1588","6.345022E+003","435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376913235E+008","3","2","8","549","354","4778","3610","4.791317E+003","4.487495E+003","3.366435E+003","3.811565E+003","0","3","0","-2","-1","4","5","1","0","4","-2","3","379","2","1","-1","0","8","0","-2","4","1","-2","4","3","448","379","1.788208E+003","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376913235E+008","3","0","8","145","474","4658","3206","4.671070E+003","4.890523E+003","3.434621E+003","3.396545E+003","0","-1","0","0","1","2","6","16","2","4","0","2","1396","4","5","2","2","11","4","0","1","4","10","2","6","1526","1412","5.976252E+003","410","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.938376913235E+008","3","0","8","188","945","4187","3249","4.200924E+003","4.847636E+003","3.906410E+003","3.379486E+003","-1","-1","-1","-2","-3","1","1","-1","0","-2","0","-2","205","1","-2","0","-1","2","-5","-1","-1","-1","-1","-3","-2","302","205","1.182671E+003","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
