"4.492109316837E+008","3","2","3","729","426","4706","3790","4.682822E+003","4.325563E+003","4.733043E+003","4.083232E+003","2","1","1","43","974","10","55","639","8","1838","1711","7.341673E+003","503","104","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109316837E+008","3","2","3","726","470","4662","3787","4.639744E+003","4.328167E+003","4.693985E+003","4.101590E+003","1","481","4","2","510","0","-1","-4","2","1070","991","4.275022E+003","293","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109316837E+008","3","0","3","142","682","4450","3203","4.426407E+003","4.911196E+003","4.711491E+003","4.722178E+003","11","9","-2","156","261","-2","0","-1","0","549","417","2.148926E+003","148","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109316837E+008","3","0","3","63","991","4141","3124","4.117981E+003","4.989513E+003","4.453926E+003","4.909046E+003","1","3","2","1","1595","1","0","-1","2","1891","1595","7.413277E+003","508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109317247E+008","2","0","3","34","689","3750","4052","3.728665E+003","4.063608E+003","3.749675E+003","4.192878E+003","0","80","3","-1","423","3","2","0","2","586","503","2.251633E+003","155","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109317658E+008","1","1","3","356","769","4363","4463","4.341583E+003","3.652858E+003","4.167134E+003","3.584510E+003","0","60","-1","1","63","-1","-2","0","-5","161","123","6.527609E+002","45","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109349247E+008","3","2","4","544","125","5007","3605","4.983037E+003","4.509725E+003","5.080536E+003","4.143559E+003","-1","-2","-5","-1","476","-2","-1","-2","-3","506","476","2.018155E+003","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109349247E+008","3","3","4","891","258","4874","3952","4.851189E+003","4.163584E+003","4.829980E+003","3.870759E+003","0","-4","-2","3","197","-3","1","4","-1","221","197","8.596323E+002","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109349247E+008","3","2","4","663","398","4734","3724","4.710980E+003","4.391438E+003","4.784020E+003","4.134318E+003","1","0","-2","172","856","-6","3","4","-2","1165","1028","4.653330E+003","319","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109349247E+008","3","2","4","577","493","4639","3638","4.616006E+003","4.476798E+003","4.727366E+003","4.248760E+003","-3","-4","0","1","1745","-5","-4","7","-3","1920","1745","7.670700E+003","526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4.492109349657E+008","2","1","4","315","931","3992","3771","3.970826E+003","4.343875E+003","4.078789E+003","4.363968E+003","5","843","7","3","939","1","5","5","2","2005","1782","7.590793E+003","520","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
